"# hourly global horizontal irradiance (W/m2), Abu Dhabi area (Gulf desert) (24.45N 54.4E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Asia/Dubai"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,198.0,407.0,606.0,759.0,850.0,871.0,821.0,704.0,532.0,325.0,120.0,6.0,0.0,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,198.0,406.0,600.0,752.0,845.0,866.0,814.0,694.0,523.0,316.0,114.0,5.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,197.0,409.0,607.0,758.0,840.0,862.0,805.0,692.0,417.0,227.0,87.0,5.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,193.0,406.0,604.0,759.0,850.0,870.0,818.0,698.0,507.0,312.0,104.0,4.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,188.0,403.0,610.0,758.0,848.0,876.0,829.0,709.0,530.0,304.0,108.0,4.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,194.0,414.0,614.0,769.0,859.0,877.0,822.0,703.0,525.0,304.0,103.0,3.0,0.0,0.0,0.0,0.0
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,198.0,413.0,609.0,760.0,850.0,870.0,817.0,694.0,515.0,304.0,101.0,3.0,0.0,0.0,0.0,0.0
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,199.0,415.0,612.0,765.0,854.0,871.0,816.0,692.0,514.0,303.0,99.0,2.0,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,196.0,411.0,608.0,759.0,848.0,866.0,811.0,686.0,508.0,296.0,95.0,2.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,198.0,413.0,608.0,758.0,848.0,865.0,808.0,641.0,471.0,277.0,86.0,2.0,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,199.0,416.0,615.0,768.0,857.0,875.0,818.0,693.0,511.0,298.0,93.0,1.0,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,198.0,417.0,617.0,769.0,858.0,875.0,820.0,696.0,512.0,295.0,90.0,1.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,154.0,398.0,605.0,757.0,846.0,863.0,805.0,678.0,500.0,285.0,86.0,1.0,0.0,0.0,0.0,0.0
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,194.0,411.0,608.0,758.0,843.0,859.0,803.0,679.0,492.0,279.0,81.0,1.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,194.0,410.0,607.0,755.0,836.0,852.0,800.0,676.0,494.0,276.0,80.0,1.0,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,190.0,403.0,599.0,748.0,835.0,849.0,793.0,669.0,491.0,277.0,79.0,0.0,0.0,0.0,0.0,0.0
